Date,Open,High,Low,Close,Adj Close,Volume
2011-11-17,800.00,800.00,800.00,800.00,779.60,0.00
2011-11-18,800.00,800.00,800.00,800.00,779.60,0.00
2011-11-21,835.00,835.00,835.00,835.00,813.71,100.00
2011-11-22,835.00,835.00,835.00,835.00,813.71,0.00
2011-11-23,835.00,835.00,835.00,835.00,813.71,0.00
2011-11-25,835.00,835.00,835.00,835.00,813.71,0.00
2011-11-28,835.00,835.00,835.00,835.00,813.71,0.00
2011-11-29,835.00,835.00,835.00,835.00,813.71,0.00
2011-11-30,835.00,835.00,835.00,835.00,813.71,0.00
2011-12-01,835.00,835.00,835.00,835.00,813.71,0.00
2011-12-02,835.00,835.00,835.00,835.00,813.71,0.00
2011-12-05,835.00,835.00,835.00,835.00,813.71,0.00
2011-12-06,835.00,835.00,835.00,835.00,813.71,0.00
2011-12-07,835.00,835.00,835.00,835.00,813.71,0.00
2011-12-08,835.00,835.00,835.00,835.00,813.71,0.00
2011-12-09,835.00,835.00,835.00,835.00,813.71,0.00
2011-12-12,835.00,835.00,835.00,835.00,813.71,0.00
2011-12-13,835.00,835.00,835.00,835.00,813.71,0.00
2011-12-14,835.00,835.00,835.00,835.00,813.71,0.00
2011-12-15,835.00,835.00,835.00,835.00,813.71,0.00
2011-12-16,835.00,835.00,835.00,835.00,813.71,0.00
2011-12-19,835.00,835.00,835.00,835.00,813.71,0.00
2011-12-20,835.00,835.00,835.00,835.00,813.71,0.00
2011-12-21,835.00,835.00,835.00,835.00,813.71,0.00
2011-12-22,835.00,835.00,835.00,835.00,813.71,0.00
2011-12-23,835.00,835.00,835.00,835.00,813.71,0.00
2011-12-27,835.00,835.00,835.00,835.00,813.71,0.00
2011-12-28,835.00,835.00,835.00,835.00,813.71,0.00
2011-12-29,835.00,835.00,835.00,835.00,813.71,0.00
2011-12-30,835.00,835.00,835.00,835.00,813.71,0.00
2012-01-03,835.00,835.00,835.00,835.00,813.71,0.00
2012-01-04,835.00,835.00,835.00,835.00,813.71,0.00
2012-01-05,835.00,835.00,835.00,835.00,813.71,0.00
2012-01-06,835.00,835.00,835.00,835.00,813.71,0.00
2012-01-09,835.00,835.00,835.00,835.00,813.71,0.00
2012-01-10,835.00,835.00,835.00,835.00,813.71,0.00
2012-01-11,835.00,835.00,835.00,835.00,813.71,0.00
2012-01-12,835.00,835.00,835.00,835.00,813.71,0.00
2012-01-13,835.00,835.00,835.00,835.00,813.71,0.00
2012-01-17,835.00,835.00,835.00,835.00,813.71,0.00
2012-01-18,907.00,907.00,907.00,907.00,883.87,100.00
2012-01-19,907.00,907.00,907.00,907.00,883.87,0.00
2012-01-20,907.00,907.00,907.00,907.00,883.87,0.00
2012-01-23,907.00,907.00,907.00,907.00,883.87,0.00
2012-01-24,907.00,907.00,907.00,907.00,883.87,0.00
2012-01-25,907.00,907.00,907.00,907.00,883.87,0.00
2012-01-26,907.00,907.00,907.00,907.00,883.87,0.00
2012-01-27,907.00,907.00,907.00,907.00,883.87,0.00
2012-01-30,907.00,907.00,907.00,907.00,883.87,0.00
2012-01-31,907.00,907.00,907.00,907.00,883.87,0.00
2012-02-01,907.00,907.00,907.00,907.00,883.87,0.00
2012-02-02,907.00,907.00,907.00,907.00,883.87,0.00
2012-02-03,907.00,907.00,907.00,907.00,883.87,0.00
2012-02-06,965.00,965.00,965.00,965.00,940.39,100.00
2012-02-07,965.00,965.00,965.00,965.00,940.39,0.00
2012-02-08,965.00,965.00,965.00,965.00,940.39,0.00
2012-02-09,965.00,965.00,965.00,965.00,940.39,0.00
2012-02-10,965.00,965.00,965.00,965.00,940.39,0.00
2012-02-13,965.00,965.00,965.00,965.00,940.39,0.00
2012-02-14,965.00,965.00,965.00,965.00,940.39,0.00
2012-02-15,965.00,965.00,965.00,965.00,940.39,0.00
2012-02-16,965.00,965.00,965.00,965.00,940.39,0.00
2012-02-17,965.00,965.00,965.00,965.00,940.39,0.00
2012-02-21,965.00,965.00,965.00,965.00,940.39,0.00
2012-02-22,965.00,965.00,965.00,965.00,940.39,0.00
2012-02-23,965.00,965.00,965.00,965.00,940.39,0.00
2012-02-24,965.00,965.00,965.00,965.00,940.39,0.00
2012-02-27,965.00,965.00,965.00,965.00,940.39,0.00
2012-02-28,965.00,965.00,965.00,965.00,940.39,0.00
2012-02-29,965.00,965.00,965.00,965.00,940.39,0.00
2012-03-01,965.00,965.00,965.00,965.00,940.39,0.00
2012-03-02,965.00,965.00,965.00,965.00,940.39,0.00
2012-03-05,965.00,965.00,965.00,965.00,940.39,0.00
2012-03-06,965.00,965.00,965.00,965.00,940.39,0.00
2012-03-07,965.00,965.00,965.00,965.00,940.39,0.00
2012-03-08,965.00,965.00,965.00,965.00,940.39,0.00
2012-03-09,965.00,965.00,965.00,965.00,940.39,0.00
2012-03-12,965.00,965.00,965.00,965.00,940.39,0.00
2012-03-13,965.00,965.00,965.00,965.00,940.39,0.00
2012-03-14,965.00,965.00,965.00,965.00,940.39,0.00
2012-03-15,965.00,965.00,965.00,965.00,940.39,0.00
2012-03-16,965.00,965.00,965.00,965.00,940.39,0.00
2012-03-19,965.00,965.00,965.00,965.00,940.39,0.00
2012-03-20,965.00,965.00,965.00,965.00,940.39,0.00
2012-03-21,965.00,965.00,965.00,965.00,940.39,0.00
2012-03-22,965.00,965.00,965.00,965.00,940.39,0.00
